lcr name:,KeySight E4980A
Name and description of Resistor under test: ,100 ohm
lcr name:,KeySight E4980A
Name and description of Resistor under test: ,100 ohm
lcr name:,KeySight E4980A
Name and description of Resistor under test: ,100 ohm
2024-04-18,14:05:33
select the freq range,"[50, 100]"
800.0,-1.843221071e-09,4.075558946e-06,0.0100343,9.49207e-08
800.0,-1.540432573e-09,4.743644309e-06,0.0100342,2.33795e-08
800.0,-6.42461536e-10,9.552033095e-06,0.0100343,1.49326e-07
800.0,-1.189842531e-09,1.174274858e-05,0.0100343,4.53975e-08
Freq,800,Rs,7.802797434874377e-06,6.19823945193064e-06,Ls,-8.978811265062499e-10,8.880067700493233e-10
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 800;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
1000.0,-1.014503426e-09,-3.216620546e-07,0.0100004,6.89495e-08
1000.0,-8.995184748e-10,-3.754590684e-06,0.0100007,5.32738e-08
1000.0,-7.78235401e-10,3.136764093e-06,0.0100005,8.33234e-08
1000.0,1.701847746e-10,-3.767829004e-06,0.0100005,1.96392e-08
1000.0,-5.252169761e-10,-8.047365711e-06,0.0100005,7.36507e-08
1000.0,-4.599897258e-10,2.947466479e-06,0.0100006,3.67174e-08
1000.0,-1.127588977e-09,-3.580083759e-06,0.0100006,1.58715e-07
1000.0,-1.260870245e-09,2.40436498e-06,0.0100005,2.25012e-08
1000.0,-1.089251295e-09,-3.579349344e-06,0.0100006,1.58222e-08
1000.0,-2.311077781e-10,-6.09911593e-06,0.0100005,1.36163e-07
1000.0,-4.25861578e-10,-8.496250067e-06,0.0100005,1.2489e-07
1000.0,-1.252794357e-09,-4.7847301e-06,0.0100006,9.17245e-08
1000.0,-3.996395296e-10,9.615207538e-06,0.0100006,5.64355e-08
1000.0,-7.184708952e-10,1.311087541e-06,0.0100006,7.6669e-08
1000.0,-9.219332238e-10,9.822902989e-06,0.0100006,4.14742e-08
1000.0,-3.379824277e-10,-3.448595743e-06,0.0100007,6.63255e-08
Freq,1000,Rs,-1.0401111735374998e-06,5.541460894450343e-06,Ls,-7.0454872096875e-10,4.090861133148376e-10
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 1000;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
1591.5494309189535,-2.401286913e-10,1.15292563e-06,0.0100639,9.56502e-08
1591.5494309189535,-3.744350581e-10,-1.68250253e-07,0.010064,3.35214e-08
1591.5494309189535,-1.377719173e-10,8.206280785e-07,0.0100641,7.96536e-08
1591.5494309189535,1.351229373e-10,-2.653266989e-06,0.010064,1.03139e-07
1591.5494309189535,-4.422006958e-10,3.128912538e-06,0.010064,1.42863e-07
1591.5494309189535,-3.225600156e-10,2.203448367e-06,0.0100641,5.39235e-08
1591.5494309189535,-6.197487857e-10,-5.975539748e-06,0.010064,6.58556e-08
1591.5494309189535,-5.380585247e-10,7.641179119e-07,0.0100641,4.81584e-08
1591.5494309189535,-1.043938927e-09,1.043993237e-06,0.0100641,6.78717e-08
1591.5494309189535,-3.94197796e-10,-2.248470634e-06,0.0100641,1.09534e-07
1591.5494309189535,-4.578274142e-10,-2.266140271e-06,0.0100641,7.74608e-08
1591.5494309189535,-3.748772835e-11,8.298951001e-07,0.0100642,7.35647e-08
1591.5494309189535,-2.17781855e-11,1.433711286e-06,0.0100641,1.3471e-08
1591.5494309189535,-2.863932692e-11,1.247625747e-06,0.0100642,7.1627e-08
1591.5494309189535,-8.143651063e-10,-7.258290687e-07,0.0100642,1.35017e-07
1591.5494309189535,-4.245206695e-10,-1.089993324e-05,0.0100641,4.33976e-08
Freq,1591.5494309189535,Rs,-7.695107692625e-07,3.5161514252100563e-06,Ls,-3.60158494060625e-10,3.0916801167589295e-10
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 1592;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
2000.0,4.049298437e-10,-3.2493191e-06,0.0100535,6.94946e-08
2000.0,-1.762383022e-10,-3.096793221e-06,0.0100536,6.83602e-08
2000.0,5.223832461e-10,-2.914733494e-06,0.0100537,4.72875e-08
2000.0,-2.581082256e-10,-6.511126731e-06,0.0100537,5.39636e-08
2000.0,3.595955297e-10,-2.300863042e-06,0.0100537,6.7002e-08
2000.0,4.748747898e-10,1.849196878e-06,0.0100536,3.32898e-08
2000.0,3.236237339e-10,2.70264402e-06,0.0100536,8.39933e-08
2000.0,-1.741540275e-11,3.033291902e-06,0.0100537,1.99667e-08
2000.0,3.573818752e-10,-2.244929951e-06,0.0100537,5.037e-08
2000.0,-4.492939652e-12,6.135458128e-06,0.0100537,5.55345e-08
2000.0,7.432807034e-11,9.125642331e-06,0.0100536,5.80982e-08
2000.0,8.598110418e-11,7.64446641e-06,0.0100537,4.52817e-08
2000.0,1.307443425e-10,-5.674367552e-06,0.0100537,9.39585e-08
2000.0,4.577466397e-10,1.743994341e-06,0.0100538,1.03565e-07
2000.0,7.284402648e-11,1.287550887e-05,0.0100538,4.44796e-08
2000.0,3.510170198e-10,7.721235795e-07,0.0100538,9.09094e-08
Freq,2000,Rs,1.24313708553125e-06,5.5229502455740445e-06,Ls,1.9744970944987498e-10,2.4033384097465407e-10
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 2000;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
3000.0,5.182022754e-10,-6.016108292e-07,0.0100173,6.51566e-08
3000.0,-2.281115038e-11,-1.49297119e-06,0.0100172,5.72198e-08
3000.0,6.625643773e-10,-1.036413568e-06,0.0100173,7.30015e-08
3000.0,2.244319844e-10,-2.455727072e-06,0.0100172,5.68505e-08
3000.0,1.927504869e-10,-7.623958004e-06,0.0100174,7.52621e-08
3000.0,1.250469851e-10,-6.075700795e-06,0.0100171,1.03619e-07
3000.0,3.276757732e-10,-5.683214464e-06,0.0100172,8.50059e-08
3000.0,2.008909828e-10,-3.229100645e-06,0.0100173,4.08221e-08
3000.0,4.234926819e-10,-9.394247914e-07,0.0100173,7.67151e-08
3000.0,1.505716234e-10,-3.451392664e-06,0.0100172,5.23541e-08
3000.0,1.525553401e-10,-3.962345028e-06,0.0100172,8.59849e-08
3000.0,4.682986268e-10,-4.939258159e-06,0.0100172,6.43205e-08
3000.0,2.001755875e-10,-5.168498527e-06,0.0100173,8.24246e-08
3000.0,2.930718804e-10,-3.126473688e-06,0.0100173,6.06972e-08
3000.0,3.432570883e-10,4.174990144e-06,0.0100173,5.62287e-08
3000.0,1.906239822e-10,-6.746234409e-06,0.0100172,5.38593e-08
Freq,3000,Rs,-3.2723333555999996e-06,2.92633339140517e-06,Ls,2.781749078325e-10,1.723468924689567e-10
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 3000;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
5000.0,-1.352656161e-10,-6.114475079e-06,0.0100072,3.38302e-08
5000.0,-1.060395104e-10,3.681110494e-07,0.0100074,8.10906e-08
5000.0,-1.448033124e-10,-1.102896196e-06,0.0100074,7.63757e-08
5000.0,1.481877792e-11,-2.310974364e-06,0.0100072,3.67328e-08
5000.0,-1.490764129e-10,-2.809888302e-06,0.0100074,8.08371e-08
5000.0,-1.454767591e-10,-3.213185497e-06,0.0100073,1.19339e-07
5000.0,-2.782954152e-11,-4.726524412e-06,0.0100073,5.21221e-08
5000.0,-1.630594994e-10,-1.602128506e-07,0.0100073,8.2464e-08
5000.0,-3.719615492e-11,-3.94382371e-06,0.0100072,7.43249e-08
5000.0,-2.66143598e-10,-2.22880896e-06,0.0100073,9.89389e-08
5000.0,-6.201368207e-11,-2.986647542e-06,0.0100074,4.5902e-08
5000.0,-2.989936533e-10,-3.671800668e-07,0.0100074,8.61528e-08
5000.0,-2.678830253e-12,-3.487969491e-06,0.0100072,9.47177e-08
5000.0,-1.193554477e-10,2.466734249e-06,0.0100074,7.52925e-08
5000.0,-2.686151232e-10,-2.836672679e-06,0.0100074,3.98335e-08
5000.0,-5.123942142e-11,-1.650658727e-06,0.0100073,9.64546e-08
Freq,5000,Rs,-2.194067036125e-06,2.1014353892597217e-06,Ls,-1.226854865476875e-10,9.491841491270052e-11
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 5000;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 5000;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
2024-04-18,16:49:44
---------run finished---------
lcr name:,KeySight E4980A
Name and description of Resistor under test: ,short after doing a short correction
2024-04-18,16:56:33
select the freq range,"[20, 30, 40, 50, 70, 100, 200, 300, 500, 800, 1000, 1591.5494309189535, 2000, 3000, 5000]"
20.0,-1.968521368e-07,1.965797873e-05,0.00999605,3.3415e-08
20.0,-2.902778806e-07,1.38797479e-06,0.00999589,3.31331e-07
20.0,-2.556043537e-07,3.193770635e-05,0.00999605,6.63105e-07
20.0,-1.831286648e-07,-1.931776173e-05,0.00999597,2.90946e-07
20.0,4.848901248e-08,3.33167377e-05,0.00999603,2.39863e-07
20.0,4.30044009e-09,5.18246526e-05,0.00999599,3.69832e-07
20.0,-3.270159657e-08,-2.552690737e-05,0.00999595,3.73527e-07
20.0,-2.561876452e-07,1.424469562e-05,0.00999598,1.62684e-07
20.0,-2.363215782e-07,3.084938135e-05,0.00999599,8.74421e-08
20.0,-3.499415187e-07,1.722849734e-05,0.00999612,5.93674e-07
20.0,2.292665629e-08,4.699606814e-06,0.00999593,1.61427e-07
20.0,-2.31830606e-07,1.455388512e-05,0.00999596,1.95414e-07
20.0,-6.520898535e-08,2.67658483e-05,0.0099959,4.66638e-07
20.0,-2.765644548e-07,-1.955456464e-05,0.00999585,4.09752e-07
20.0,-4.312915431e-07,1.490571995e-05,0.00999592,4.89194e-07
20.0,-6.404105754e-07,3.343797095e-05,0.00999598,3.55398e-07
Freq,20,Rs,1.4400713867125e-05,2.1656835685430406e-05,Ls,-2.106628393975e-07,1.8080335594459428e-07
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 20;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
30.0,-1.318847931e-07,4.233506747e-05,0.0100003,7.37357e-08
30.0,5.745833315e-08,9.327812128e-06,0.0100003,2.03144e-07
30.0,1.146921217e-07,-1.477393019e-05,0.0100003,3.0815e-07
30.0,1.60596144e-07,-3.391845703e-06,0.0100003,2.90096e-08
30.0,1.446424008e-08,2.514505515e-05,0.0100003,2.58383e-07
30.0,-3.612581638e-09,-1.438590899e-05,0.0100004,1.37879e-07
30.0,2.789804778e-08,-1.692176804e-05,0.0100003,3.36326e-07
30.0,8.436498303e-08,-2.042664398e-06,0.0100003,4.90525e-08
30.0,-8.227203108e-10,-1.446648721e-05,0.0100003,5.28848e-07
30.0,7.891456082e-08,-6.829502229e-06,0.0100002,1.65606e-07
30.0,2.632393277e-08,1.165139732e-05,0.0100003,2.10047e-07
30.0,2.464733627e-08,3.117438811e-05,0.0100004,1.56625e-07
30.0,1.52320431e-07,3.142341933e-05,0.0100003,5.00308e-08
30.0,-8.31413399e-08,1.186113898e-05,0.0100002,2.69706e-07
30.0,5.661303252e-08,6.645341667e-06,0.01,5.82821e-07
30.0,-1.146429347e-07,1.220328845e-05,0.0100003,2.07206e-08
Freq,30,Rs,6.8096751153125e-06,1.8585939727829886e-05,Ls,2.9011799591950005e-08,8.496359477047364e-08
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 30;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
40.0,-1.749564635e-08,-9.969562483e-07,0.00999945,1.19033e-07
40.0,-3.777624433e-09,2.429680496e-05,0.00999935,1.68569e-07
40.0,-3.230601986e-08,1.592340522e-05,0.00999936,3.86513e-07
40.0,-5.658000597e-08,-4.604805412e-06,0.00999946,2.09354e-07
40.0,-7.579805524e-08,-4.516579087e-06,0.00999957,1.99024e-07
40.0,4.267783293e-09,-4.136435156e-06,0.00999946,1.24841e-07
40.0,2.999674176e-08,-1.24351002e-05,0.00999949,1.75021e-07
40.0,-1.661989142e-07,9.24223117e-06,0.00999955,2.35886e-07
40.0,-1.080485678e-08,1.677362425e-05,0.00999953,6.53517e-08
40.0,-7.26678753e-08,-7.84690708e-06,0.00999963,1.9354e-07
40.0,1.537795912e-08,8.52369513e-06,0.00999958,1.32873e-07
40.0,3.655051808e-08,-2.257906759e-05,0.00999956,2.20874e-07
40.0,-1.957223011e-10,-2.762022543e-06,0.0099994,2.10541e-07
40.0,1.181895097e-08,9.913155811e-06,0.00999939,1.82731e-07
40.0,-1.050765888e-07,6.752794773e-06,0.00999954,2.38298e-07
40.0,-2.23071915e-08,1.020463505e-05,0.00999956,2.87612e-07
Freq,40,Rs,2.6095295654812496e-06,1.2153802907752022e-05,Ls,-2.907478421944375e-08,5.41439506246454e-08
